ID	Pi	Tajima.D	theta_Watterson	Distance
AT5G19300	0.005952381	0.002367129	0.010680229	0.005221387
AT5G19310	0.00276644	-0.001539383	0.012672176	0.002503912
AT5G19315	0.007142857	0.007497793	0.012855831	0.007716049
AT5G19320	0.002142857	0.006670067	0.007713499	0.001831502
AT5G19330	0.000459184	0.015000002	0.007713499	0.000403515
AT5G19340	0.001666667	-0.021096382	0.007713499	0.001441041
AT5G19350	0.0012	-0.001659868	0.007713499	0.001026995
AT5G19360	0.004423963	0.009862839	0.011570248	0.003816794
AT5G19370	0.001587302	-0.015431135	0.009641873	0.001388889
AT5G19380	0.001452381	-0.017625576	0.007713499	0.00125082
AT5G19390	0.000357143	-0.021096382	0.007713499	0.000334864
AT5G19400	0.001303855	-0.00191229	0.007713499	0.00113011
AT5G19410	0.001992481	-0.009247912	0.009427609	0.001766667
AT5G19420	0.000955882	-5.21E-06	0.009917355	0.000857068
AT5G19430	0.01347619	-0.028686148	0.100275482	0.01159076
AT5G19440	0.000526316	-0.021096382	0.007713499	0.00066896
AT5G19450	0.001607143	-0.015543092	0.007713499	0.001404494
AT5G19460	0.001363636	-0.001659868	0.007713499	0.001166667
AT5G19470	0.00515528	-0.014869767	0.026997245	0.004959369
AT5G19473	0.008303571	-0.006217546	0.023140496	0.027818627
AT5G19480	0.000892857	0.023329937	0.007713499	0.000751202
AT5G19485	0.001058201	-0.015543092	0.007713499	0.000911743
AT5G19490	0.005952381	-0.004821151	0.009256198	0.004950887
AT5G19500	0.003238095	-0.005468939	0.014141414	0.003549696
AT5G19510	0.001153846	-0.021096382	0.007713499	0.000972222
AT5G19520	0.002735562	-0.009813485	0.010284665	0.00270581
AT5G19530	0.004714286	0.011920713	0.009641873	0.004044118
AT5G19540	0.001913265	0.026225078	0.012855831	0.001687365
AT5G19550	0.000625	-0.021096382	0.007713499	0.000538793
AT5G19560	0.001785714	-0.018319737	0.007713499	0.001729082
AT5G19570	0.00125	-0.021096382	0.007713499	0.001088308
AT5G19580	0.003326531	0.005391554	0.01114172	0.003221289
AT5G19590	0.001111111	-0.021096382	0.007713499	0.00095943
AT5G19595	0.003174603	0.01118034	0.008163265	0.00212585
AT5G19600	0.005150376	0.006164727	0.012672176	0.004494751
AT5G19610	0.009111498	0.012014853	0.012495868	0.007918484
AT5G19620	0.001212625	-0.016147529	0.011570248	0.001037403
AT5G19630	0.000384615	-0.021096382	0.007713499	0.000318413
AT5G19633	0.007142857	-0.02320367	0.013605442	0.006444683
AT5G19640	0.001080586	-0.013163111	0.007713499	0.001007514
AT5G19650	0.001813187	-0.01354272	0.010284665	0.001548423
AT5G19660	0.001981567	-0.001558273	0.009493537	0.001724415
AT5G19670	0.000575397	-0.006287609	0.007713499	0.000494408
AT5G19675	0.007916667	-0.029152116	0.029311295	0.060592723
AT5G19680	0.004006211	-0.013871584	0.026225895	0.00427492
AT5G19690	0.005031056	0.003818847	0.010798898	0.004326923
AT5G19700	0.000952381	-0.015543092	0.007713499	0.000818599
AT5G19710	0.009642857	-0.003167293	0.010284665	0.008423913
AT5G19720	0.011357143	-0.004744771	0.013498623	0.011115772
AT5G19730	0.000900621	-0.006287609	0.007713499	0.001522904
AT5G19740	0.005418118	0.007741032	0.017741047	0.00560545
AT5G19750	0.004033613	0.030281213	0.009256198	0.003892734
AT5G19760	0.003655462	0.000632098	0.010284665	0.003448997
AT5G19770	0.000925926	-0.021096382	0.007713499	0.000808389
AT5G19780	0.007513228	0.020992442	0.015426997	0.006559497
AT5G19790	0.007857143	0.025447186	0.010606061	0.006793478
AT5G19800	0.001714286	0.006670067	0.007713499	0.002684708
AT5G19810	0.000380952	-0.020124612	0.008163265	0.000326531
AT5G19820	0.000895522	-0.009261858	0.008677686	0.000783348
AT5G19830	0.001043956	-0.007213157	0.007713499	0.000899621
AT5G19840	0.005627706	-0.000570783	0.019712274	0.00527255
AT5G19850	0.001462585	-0.015475525	0.009641873	0.001244213
AT5G19855	0.000416667	-0.021096382	0.007713499	0.000357435
AT5G19860	5.00E-04	-0.021096382	0.007713499	0.001259158
AT5G19870	0.0040625	-0.023365477	0.01114172	0.003422082
AT5G19875	0	NA	NA	0
AT5G19880	0.001353383	-0.009989802	0.007713499	0.001136364
AT5G19890	0.006315789	0.001485402	0.01446281	0.005434783
AT5G19900	0.000689655	-0.022798203	0.010284665	0.000589226
AT5G19910	0	NA	NA	0.004441624
AT5G19920	0.001263736	-0.005190225	0.008999082	0.001097328
AT5G19930	0.000882353	-0.021096382	0.007713499	0.00075692
AT5G19940	0.002346939	0.010521536	0.010284665	0.001996528
AT5G19950	0.002142857	-0.011840899	0.007713499	0.001850797
AT5G19960	0.00225	-0.022555086	0.009917355	0.001941568
AT5G19970	0.00360119	-0.009564998	0.012534435	0.003127585
AT5G19980	0.006857143	0.007383524	0.010284665	0.005847953
AT5G19990	0.002914286	0.002205874	0.011570248	0.002529762
AT5G20000	0.000685714	0.006670067	0.007713499	0.000595238
AT5G20010	0.004095238	0.009491757	0.008999082	0.004035285
AT5G20020	0.000769231	-0.021096382	0.007713499	0.000656907
AT5G20030	0.000802005	-0.004472136	0.008163265	0.00066571
AT5G20040	0.00497449	-0.018950774	0.013370064	0.004377694
AT5G20045	0	NA	NA	0.000934829
AT5G20050	0.009973545	0.010758599	0.014065792	0.00910596
AT5G20060	0.000952381	0.006670067	0.007713499	0.001001335
AT5G20070	0.000741758	0.015000002	0.007713499	0.000696163
AT5G20080	0.000902256	0.006670067	0.007713499	0.000759878
AT5G20090	0	NA	NA	0
AT5G20100	0.008095238	0.002550275	0.009256198	0.00621345
AT5G20110	0.003511905	0.005559409	0.007713499	0.002926587
AT5G20120	0.001363636	-0.028950284	0.023140496	0.001157407
AT5G20130	0.000384615	-0.021096382	0.007713499	0.000359195
AT5G20140	0.001755952	0.004642345	0.012855831	0.00164915
AT5G20150	0.004952381	0.011793179	0.012341598	0.004215305
AT5G20160	0	NA	NA	0
AT5G20165	0.023571429	0.038857284	0.084848485	0.043048469
AT5G20170	0.002380952	-0.010419268	0.010798898	0.002070591
AT5G20180	0.01	-0.028699122	0.023140496	0.008413462
AT5G20190	0.004537815	-0.010177267	0.01322314	0.003865979
AT5G20200	0.006253968	-0.023535498	0.015712682	0.005652031
AT5G20220	0.00077381	-0.011840899	0.007713499	0.000708988
AT5G20230	0.000454545	-0.021096382	0.007713499	0.000740271
AT5G20240	0	NA	NA	0
AT5G20250	0.001212938	0.002441373	0.008815427	0.001194775
AT5G20260	0.008163265	0.007552527	0.014325069	0.007262164
AT5G20270	0.003458647	-0.012303884	0.010606061	0.003096847
AT5G20280	0.00437788	-0.013925013	0.011969222	0.003861351
AT5G20290	0.004395604	-0.009068525	0.009917355	0.003736921
AT5G20300	0.005273556	-0.022000299	0.012501187	0.005109815
AT5G20310	0.005119048	-0.016436212	0.010798898	0.004868659
AT5G20320	0.001463585	-0.014154694	0.008384238	0.001278381
AT5G20330	0.003392857	-0.015369243	0.014141414	0.003221339
AT5G20340	0.067108844	0.036761144	0.046648301	0.060452794
AT5G20350	0.00488417	0.025831798	0.010086883	0.004526791
AT5G20360	0.002247024	0.001151226	0.008306845	0.002322635
AT5G20370	0.006142857	-0.010254486	0.011019284	0.006046456
AT5G20380	0.007108844	-0.009457482	0.01908076	0.00896879
AT5G20390	0.012857143	0.007973899	0.014912764	0.012914038
AT5G20400	0.003464286	0.007586155	0.026997245	0.002895177
AT5G20410	0.001071429	-0.023059858	0.011570248	0.000932836
AT5G20420	0.001314286	-0.008371161	0.008264463	0.001139968
AT5G20430	0.003380952	-0.008914978	0.010284665	0.006232444
AT5G20440	0.006813187	0.011793568	0.015426997	0.005961538
AT5G20447	0.045	-0.015272326	0.049090909	0.045608108
AT5G20450	0.014231951	0.03436941	0.056716902	0.095674635
AT5G20460	0.015714286	0.003436897	0.021768707	0.018707483
AT5G20470	0.005656566	NA	0.026666667	0.012962963
AT5G20480	0.005936768	0.017427459	0.012972702	0.005119144
AT5G20490	0.001079193	-0.014767431	0.010927456	0.001234721
AT5G20500	0.000625	-0.021096382	0.007713499	0.000536152
AT5G20510	0.000333333	-0.021096382	0.007713499	0.000279374
AT5G20520	0.000451128	0.006670067	0.007713499	0.000809061
AT5G20540	0.004658385	0.018643064	0.014141414	0.004584418
AT5G20550	0.006666667	-0.006780291	0.025711662	0.005838894
AT5G20560	0.00025	-0.021096382	0.007713499	0.001317771
AT5G20570	0	NA	NA	0
AT5G20580	0.012884615	0.008390509	0.017741047	0.015162369
AT5G20590	0.00317734	-0.000960886	0.010284665	0.002764918
AT5G20600	0.004400922	-0.003357967	0.012213039	0.003732802
AT5G20610	0.004285714	0.011725265	0.012488522	0.003809013
AT5G20620	0.00788961	0.026680421	0.017630854	0.006609008
AT5G20630	0.012083333	0.024657624	0.013498623	0.010711478
AT5G20635	0	NA	NA	0
AT5G20640	0.004166667	0.000491165	0.011570248	0.003375772
AT5G20650	0	NA	NA	0
AT5G20660	0.001362434	-0.012303673	0.007713499	0.001204171
AT5G20670	0.003888889	-0.024336223	0.013498623	0.003314394
AT5G20680	0.000294118	-0.021096382	0.007713499	0.000273096
AT5G20690	0.000879121	-0.006657829	0.007713499	0.000757576
AT5G20700	0.008469388	0.002259779	0.012855831	0.006944444
AT5G20710	0.004752187	-0.006280914	0.012727273	0.004282407
AT5G20720	0.003666667	0.000383013	0.010798898	0.00317029
AT5G20730	0.003744898	0.003345806	0.009873278	0.003284293
AT5G20740	0.005969388	-0.001300756	0.012121212	0.005916262
AT5G20790	0.008441558	-0.013572193	0.012855831	0.006980241
AT5G20810	0.012272727	0.002610192	0.016391185	0.012602881
AT5G20820	0.013571429	0.023499176	0.013884298	0.011393229
AT5G20830	0.010818452	0.004156305	0.013133795	0.009553976
AT5G20840	0.002784257	-0.004607576	0.008620969	0.002391326
AT5G20850	0.00025	-0.021096382	0.007713499	0.000212585
AT5G20860	0.005848214	-0.018916746	0.025244177	0.006225426
AT5G20870	0.003928571	-0.010372884	0.018319559	0.004731076
AT5G20885	0.002	-0.022798203	0.010284665	0.001647834
AT5G20890	0.006889401	0.019069445	0.010798898	0.005898832
AT5G20900	0.000779221	0.006670067	0.007713499	0.000664894
AT5G20910	0.004166667	-0.022372748	0.009641873	0.003985798
AT5G20920	0.0009375	-0.023649113	0.011570248	0.000813197
AT5G20930	0.001167247	-0.008618888	0.010798898	0.001012941
AT5G20935	0.001428571	-0.021096382	0.007713499	0.00133792
AT5G20940	0.001158301	-0.006334989	0.009256198	0.00099681
AT5G20950	0.00079932	-0.016468641	0.007713499	0.000783333
AT5G20960	0.001841652	-0.019113366	0.011367261	0.001628318
AT5G20970	0.001809524	-0.007795035	0.010284665	0.001583333
AT5G20980	0.001339286	-0.010492278	0.008570554	0.001153137
AT5G20990	5.00E-04	-0.021096382	0.007713499	0.000434675
AT5G20995	0.016054422	-0.016294605	0.034693878	0.028137212
AT5G21010	0.0025	-0.023589467	0.01322314	0.002128954
AT5G21020	0.001904762	-0.020124612	0.008163265	0.002267574
AT5G21030	0.002170868	-0.011604481	0.010680229	0.003155537
AT5G21040	0.001584821	-0.003643185	0.007713499	0.001369599
AT5G21050	0.003843537	-0.014701838	0.00981718	0.003306414
AT5G21060	0.010584416	0.003745675	0.017530679	0.009306167
AT5G21070	0.01978022	0.004645879	0.018393727	0.01659292
AT5G21080	0.003963134	0.003607176	0.009256198	0.003495935
AT5G21090	0.012252747	0.001571092	0.014655647	0.011510654
AT5G21100	0.00907563	0.000412762	0.015426997	0.007839721
AT5G21105	0.005959184	-0.015925329	0.01499847	0.005653723
AT5G21120	0.002695853	-0.001498448	0.008484848	0.00248876
AT5G21125	0.0096	-0.002527546	0.019270073	0.015384615
AT5G21130	0.005044643	0.004489702	0.014141414	0.004174054
AT5G21140	0.001349206	0.002967874	0.007713499	0.001131523
AT5G21150	0.002412399	0.007663182	0.009641873	0.002078688
AT5G21160	0.004428571	0.007058873	0.012855831	0.003909403
AT5G21170	0.002255639	0.023329937	0.007713499	0.002200704
AT5G21222	0.001559767	0.006053035	0.007713499	0.001339643
AT5G21274	0.001269841	0.028883227	0.007713499	0.001111111
AT5G21280	0.000277778	-0.021096382	0.007713499	0.000240649
AT5G21326	0.000576923	-0.021096382	0.007713499	0.000497159
AT5G21430	0.001043956	-0.007213157	0.007713499	0.000903729
AT5G21482	0.001290323	-0.022798203	0.010284665	0.001111111
AT5G21900	0.000267857	0.006670067	0.007713499	0.000229358
AT5G21910	0	NA	NA	0.00064528
AT5G21920	0.002	-0.001659868	0.007713499	0.001736111
AT5G21930	0.001765499	-0.020550336	0.019834711	0.00158182
AT5G21940	0	NA	NA	0
AT5G21950	0.004217687	-0.00839271	0.013498623	0.004180151
AT5G21960	0.000769231	-0.021096382	0.007713499	0.000672043
AT5G21970	0.000767196	-0.009854669	0.011570248	0.000671296
AT5G21990	0.00025974	0.006670067	0.007713499	0.000225225
AT5G22000	0	NA	NA	0
AT5G22010	0.000626566	-0.013232211	0.009256198	0.000544235
AT5G22020	0	NA	NA	0
AT5G22030	0.001137566	-0.010607829	0.02056933	0.001027332
AT5G22040	0.003120301	-0.000965417	0.010284665	0.003289474
AT5G22050	0.000277778	-0.021096382	0.007713499	0.000236742
AT5G22060	0.000885714	0.026106582	0.007713499	0.000768849
AT5G22070	0.003163265	-0.00289826	0.011570248	0.002668733
AT5G22080	0	NA	NA	0
AT5G22090	0.002460317	-0.002225152	0.008677686	0.002087823
AT5G22100	0.001558442	-0.006657829	0.007713499	0.001329787
AT5G22110	0.001820276	0.001613413	0.010798898	0.001561512
AT5G22120	0.000217391	-0.021096382	0.007713499	0.000189887
AT5G22130	0.015076531	0.023804217	0.016644918	0.015128418
AT5G22140	0.004081633	0.002196777	0.009427609	0.004326047
AT5G22145	0.015816327	-0.023848513	0.039853076	0.074519231
AT5G22150	0.01	-0.021406002	0.043966942	0.101258117
AT5G22160	0.004867725	0.020751011	0.014325069	0.009642569
AT5G22170	0.001176471	-0.000903595	0.019283747	0.011739418
AT5G22180	0.005357143	0.011360801	0.013498623	0.009131494
AT5G22190	0.00047619	-0.026201845	0.015426997	0.005374204
AT5G22200	0.001785714	-0.004436513	0.007713499	0.001509662
AT5G22210	0.007321429	-0.008511804	0.015426997	0.005272634
AT5G22220	0.000535714	-0.021096382	0.007713499	0.000465426
AT5G22240	0.001948052	-0.004436513	0.007713499	0.002055921
AT5G22250	0.000625	-0.021096382	0.007713499	0.0005227
AT5G22260	0.000928571	-0.011840899	0.007713499	0.000804854
AT5G22270	0.003142857	0.001116777	0.007713499	0.002437943
AT5G22280	0.002857143	-0.00798943	0.010284665	0.004229323
AT5G22290	0.005	-0.001958341	0.010027548	0.004614979
AT5G22300	0.007755102	-0.017003883	0.013158321	0.006671348
AT5G22310	0.006632653	-0.022348079	0.018512397	0.005642361
AT5G22320	0.000873016	-0.01415477	0.007713499	0.000760509
AT5G22330	0.000740741	-0.021096382	0.007713499	0.000635439
AT5G22340	0.001857143	-0.002215197	0.007713499	0.001678719
AT5G22350	0.001285714	-0.01375122	0.009641873	0.00109521
AT5G22355	0.009285714	-0.012257787	0.017355372	0.008129699
AT5G22360	0.000824176	0.023329937	0.007713499	0.000703829
AT5G22370	0.004920635	-0.011753645	0.014325069	0.004408419
AT5G22380	0.000714286	-0.021096382	0.007713499	0.000617938
AT5G22390	0.00375	-0.002161143	0.009256198	0.003232759
AT5G22400	0.002397959	-0.016412873	0.011570248	0.002119408
AT5G22410	0.007105263	0.021112713	0.013498623	0.006651606
AT5G22420	0.006896552	-0.020499229	0.016334468	0.008195021
AT5G22430	0.003714286	-0.011010895	0.009256198	0.003131021
AT5G22440	0.001648352	0.001340691	0.011570248	0.001433486
AT5G22450	0.001200828	-0.001001437	0.008484848	0.001046176
AT5G22460	0.005321429	0.000394253	0.014325069	0.004551564
AT5G22470	0.004017857	0.004821425	0.01322314	0.00345092
AT5G22480	0.002906404	0.006379165	0.025711662	0.002488192
AT5G22490	0.001096939	0.019627744	0.007713499	0.00152717
AT5G22500	0.003596059	0.002527336	0.012534435	0.003091125
AT5G22505	0.00770936	-0.027900073	0.026107226	0.055976942
AT5G22510	0.010135135	0.020317996	0.01359045	0.009101942
AT5G22520	0.07875	0.034216891	0.058815427	0.104166667
AT5G22530	0.018035714	0.002487205	0.024426079	0.018035714
AT5G22540	0.012857143	0.010288205	0.015426997	0.013
AT5G22545	0.020595238	-0.026579342	0.037024793	0.017045455
AT5G22550	0.0141133	0.016334175	0.015426997	0.012785058
AT5G22555	0.017571429	0.022670894	0.017355372	0.018530702
AT5G22560	0.005276498	-0.016803069	0.014912764	0.004605051
AT5G22570	0.004537815	-0.01909848	0.015426997	0.00390625
AT5G22580	0.002261905	-0.007213157	0.007713499	0.001767113
AT5G22590	0.006666667	-0.015654866	0.016969697	0.016878858
AT5G22600	0.00059949	-0.019338349	0.011570248	0.001887853
AT5G22608	0.026285714	-0.022326683	0.0736	0.050758621
AT5G22610	0.0025	-0.009411442	0.012121212	0.005060175
AT5G22620	0.006995074	-0.019637665	0.015426997	0.00657538
AT5G22630	0.0082	0.012175486	0.013646959	0.007531299
AT5G22640	0.005425824	-0.023005274	0.016661157	0.004837312
AT5G22650	0.005555556	0.008154686	0.012121212	0.005548396
AT5G22660	0.014285714	0.009619462	0.016198347	0.0125
AT5G22670	0.008619048	0.009036343	0.016528926	0.013618579
AT5G22680	0.012218845	-0.017662397	0.059779614	0.086111111
AT5G22690	0.00202381	-0.013435469	0.009074704	0.002749741
AT5G22700	0.001253968	-0.011223867	0.007713499	0.002045282
AT5G22720	0.048448276	-0.033580045	0.081881755	0.057152406
AT5G22730	0.007142857	-0.007721743	0.02228344	0.009318424
AT5G22740	0.001227679	-0.009064254	0.007713499	0.001070872
AT5G22750	0.000983607	-0.008138706	0.007713499	0.000920307
AT5G22760	0.000957447	-0.02196034	0.009256198	0.000837588
AT5G22765	0.000952381	-0.020124612	0.008163265	0.001794124
AT5G22770	0.001488095	-0.006572393	0.007713499	0.001285373
AT5G22780	0.001202381	-0.013229222	0.007713499	0.001037558
AT5G22790	0.000989011	-0.009989802	0.007713499	0.000864055
AT5G22791	0.001142857	-0.015543092	0.007713499	0.002252252
AT5G22794	0.002857143	-0.001341641	0.008163265	0.005285567
AT5G22796	0	NA	NA	0
AT5G22799	0.003619048	-0.003708894	0.026277372	0.002907867
AT5G22800	0.003857143	-0.017927135	0.026107226	0.003457992
AT5G22810	0.000869565	-0.021096382	0.007713499	0.000862919
AT5G22820	0.001638655	-0.016819458	0.009641873	0.001906447
AT5G22830	0.000185185	-0.021096382	0.007713499	0.000158514
AT5G22840	0.000736607	-0.01415477	0.007713499	0.000646147
AT5G22850	0.000172414	-0.021096382	0.007713499	0.000147605
AT5G22860	0.002031746	-0.003881924	0.013061224	0.001791663
AT5G22870	0.004166667	0.002254425	0.011570248	0.003664154
AT5G22875	0.004761905	0.01118034	0.008163265	0.003887269
AT5G22880	0.014464286	0.003951252	0.017998163	0.012414384
AT5G22890	0.001525974	0.005281745	0.007713499	0.001323198
AT5G22900	0.004956268	-0.0215638	0.013141516	0.004575797
AT5G22910	0.004761905	-0.008676264	0.009427609	0.004161465
AT5G22920	0.001596639	0.01037226	0.007713499	0.001355594
AT5G22930	0.000714286	-0.021096382	0.007713499	0.000610181
AT5G22940	0.007761905	0.019133197	0.011827365	0.007240583
AT5G22950	0.001318681	0.006670067	0.007713499	0.001086957
AT5G22960	0.01531746	-0.024949254	0.0815427	0.080410079
AT5G22970	0.007946429	0.000915707	0.012341598	0.009963768
AT5G22980	0.006642857	-0.002982139	0.013016529	0.006676762
AT5G22990	0.012230576	0.010422304	0.017006803	0.010214547
AT5G23000	0.002105263	-0.006568263	0.009256198	0.001767677
AT5G23010	0.011428571	0.015234929	0.013673929	0.010582011
AT5G23020	0.004071429	-0.002754771	0.015426997	0.003885582
AT5G23030	0.001761905	-0.00860148	0.007713499	0.002099176
AT5G23035	0.003285714	0.003893422	0.007713499	0.002852183
AT5G23040	0.002285714	-0.006657829	0.007713499	0.001930502
AT5G23050	0.009003322	-0.007164984	0.012704586	0.007819714
AT5G23060	0.009192547	0.00090989	0.01114172	0.00855462
AT5G23070	0.011680672	-0.026346676	0.020055096	0.011163381
AT5G23080	0.004584416	-0.02067655	0.014501377	0.004119522
AT5G23090	0.001666667	-0.021096382	0.007713499	0.001375786
AT5G23100	0.0065625	-0.010876001	0.012341598	0.006151872
AT5G23110	0.001091692	-0.015785762	0.008167234	0.000954215
AT5G23120	0.002171429	-0.012710469	0.008677686	0.001959571
AT5G23130	0.001459627	-0.018668863	0.009256198	0.001230109
AT5G23140	0.001479592	-0.001435954	0.011570248	0.001248278
AT5G23150	0.004629948	0.009530097	0.010365014	0.004890198
AT5G23160	0.004241071	-0.012858365	0.014141414	0.004480699
AT5G23170	0.01275	0.005936302	0.01446281	0.011119257
AT5G23180	0.011875	-0.005439641	0.020055096	0.012594697
AT5G23190	0.005865801	-0.010125488	0.013284359	0.005040923
AT5G23200	0.01110119	-0.012471834	0.016198347	0.009713542
AT5G23210	0.00602381	0.001526297	0.011088154	0.005541667
AT5G23212	0.017959184	-0.023896897	0.059136823	0.024122807
AT5G23220	0.031558442	-0.019482535	0.041372402	0.03166876
AT5G23230	0.018311688	0.012532922	0.021212121	0.015651173
AT5G23240	0.010793651	0.004030399	0.018512397	0.009120172
AT5G23250	0.008357143	0.025132575	0.013712886	0.007127193
AT5G23260	0.003928571	-0.00124996	0.008815427	0.003623188
AT5G23270	0.006047619	-0.005668789	0.014876033	0.005472819
AT5G23280	0.006619048	0.020094175	0.011019284	0.005909864
AT5G23290	0	NA	NA	0
AT5G23300	0.000925926	-0.021096382	0.007713499	0.000790853
AT5G23310	0.000666667	-0.021096382	0.007713499	0.000552399
AT5G23320	0.002417582	-0.009877846	0.009641873	0.00297619
AT5G23330	0.002278912	0.014444673	0.007713499	0.001965962
AT5G23340	0.007747253	-0.020682521	0.042975207	0.008548554
AT5G23350	0.018697479	-0.025925086	0.035600763	0.025494673
AT5G23360	0.018846154	-0.029576566	0.031496786	0.017771565
AT5G23370	0.025	-0.030863816	0.038567493	0.022640791
AT5G23380	0.003809524	0.015221753	0.00952381	0.003243682
AT5G23390	0.007242525	0.018312105	0.014519527	0.006426699
AT5G23395	0.000555556	-0.021096382	0.007713499	0.000447342
AT5G23400	0.004489796	0.016130125	0.012341598	0.004007768
AT5G23405	0.004761905	0.007073617	0.009641873	0.005514706
AT5G23411	0	NA	NA	0
AT5G23420	0.01	-0.002372481	0.015426997	0.008737948
AT5G23430	0.000742857	-0.011840899	0.007713499	0.000733393
AT5G23440	0.000857143	0.006670067	0.007713499	0.00068306
AT5G23450	0.000434783	-0.021096382	0.007713499	0.000382263
AT5G23460	0.005396825	-0.016468081	0.010204082	0.004869316
AT5G23470	0.001230159	-0.002585416	0.007713499	0.001065732
AT5G23480	0.005376984	-0.032281409	0.05862259	0.060926259
AT5G23490	0.012321429	0.021214598	0.01572367	0.011981468
AT5G23510	0.01702381	0.018694301	0.021360458	0.021770566
AT5G23520	0.002197802	0.001132229	0.008999082	0.001911315
AT5G23530	0.006071429	0.013687408	0.01114172	0.005270337
AT5G23535	0.001507937	-0.007213157	0.007713499	0.001236979
AT5G23540	0.00047619	0.006670067	0.007713499	0.000404531
AT5G23550	0	NA	NA	0
AT5G23570	0.001254826	0.000191229	0.007713499	0.001085069
AT5G23575	0.001122449	-0.009064254	0.007713499	0.000964506
AT5G23580	0.002413793	-0.008694448	0.011019284	0.002227597
AT5G23590	0.001541353	-0.00304819	0.007713499	0.001437991
AT5G23600	0.018650794	0.024483019	0.021212121	0.024550078
AT5G23610	0.000690476	-0.006287609	0.007713499	0.000605377
AT5G23630	0.001071429	-0.015042999	0.00835629	0.000926907
AT5G23650	0.003428571	0.005915736	0.015426997	0.00295858
AT5G23660	0.003529412	-0.012209252	0.009917355	0.003059441
AT5G23670	0.000640394	-0.011840899	0.007713499	0.000552721
AT5G23680	0.000588235	-0.026201845	0.015426997	0.00049268
AT5G23690	0.004746544	0.007922532	0.011920862	0.004379735
AT5G23700	0.006530612	0.01820161	0.01322314	0.00617284
AT5G23710	0.005879121	0.013221918	0.008815427	0.004825036
AT5G23720	0.004246753	0.006885363	0.010413223	0.003662634
AT5G23730	0.001363636	-0.023649113	0.011570248	0.001185637
AT5G23740	0.003095238	0.012223357	0.007713499	0.004036458
AT5G23750	0.003571429	0.002093779	0.015426997	0.003335386
AT5G23760	0.009047619	0.012277411	0.009256198	0.007612179
AT5G23770	0.000555556	-0.021096382	0.007713499	0.002686796
AT5G23780	0.000841837	-0.01415477	0.007713499	0.000810731
AT5G23790	0.007035714	-0.01217299	0.014141414	0.006143962
AT5G23800	0.007394958	0.005665066	0.01594123	0.010367578
AT5G23810	0.011096939	0.00163954	0.015426997	0.009682158
AT5G23820	0.001666667	-0.021096382	0.007713499	0.001767677
AT5G23830	0.026428571	-0.029015996	0.048209366	0.028211806
AT5G23840	0.008142857	-0.014300389	0.014325069	0.007068452
AT5G23850	0.00421875	-0.014594571	0.012672176	0.003901445
AT5G23860	0.008253968	0.00595195	0.009550046	0.007222222
AT5G23870	0.009285714	-0.007456513	0.021212121	0.009701564
AT5G23880	0.001233766	-0.005959191	0.008815427	0.00106982
AT5G23890	0.00440051	-0.016194949	0.011294766	0.003794879
AT5G23900	0.00710084	-0.00331106	0.019834711	0.008504428
AT5G23903	0.020982143	0.002448882	0.022038567	0.01723885
AT5G23908	0.001428571	-0.020124612	0.008163265	0.001166181
AT5G23910	0.010340136	-0.008912479	0.018690401	0.009377968
AT5G23920	0.011758242	-0.006255156	0.018855219	0.010235507
AT5G23930	0.01031746	-0.021392067	0.019669421	0.009223568
AT5G23940	0.00862069	-0.006763304	0.016334468	0.008161512
AT5G23950	0.005663265	-0.0124572	0.021597796	0.005419922
AT5G23960	0.003392857	-0.016795574	0.012622089	0.00327135
AT5G23970	0.012768959	0.016159411	0.016806723	0.011615967
AT5G23980	0.005136054	0.002520547	0.01114172	0.004494048
AT5G23990	0.022006803	-0.025556237	0.034018507	0.020089286
AT5G24000	0.004917582	-0.012057791	0.011570248	0.004199512
AT5G24010	0.000422741	-0.006287609	0.007713499	0.000366162
AT5G24020	0.000977444	-0.011840899	0.007713499	0.000828236
AT5G24030	0.004473684	-0.02369455	0.013112948	0.004330709
AT5G24040	0.006904762	-0.013948043	0.013370064	0.008362168
AT5G24050	0.019421769	-0.028011061	0.032071915	0.019193673
AT5G24060	0.006847291	-0.02402938	0.017695673	0.008814103
AT5G24070	0.003357143	-0.018001404	0.011570248	0.003787879
AT5G24080	0.003337912	0.000202069	0.013053613	0.004661503
AT5G24090	0.008095238	-0.022823486	0.017998163	0.007013201
AT5G24100	0.001904762	-0.019207967	0.00835629	0.001626016
AT5G24105	0.003333333	-0.021096382	0.007713499	0.002278646
AT5G24110	0.007420635	-0.022871953	0.01671258	0.006647478
AT5G24120	0.00437788	-0.020734684	0.014325069	0.003820785
AT5G24130	0.006052632	-0.025057875	0.016128224	0.005717666
AT5G24140	0.01	-0.011947198	0.015762367	0.010218544
AT5G24150	0.008847926	0.011737521	0.015426997	0.007863696
AT5G24155	0.001152074	-0.011953278	0.011570248	0.004269126
AT5G24160	0.0028125	-0.023088287	0.012622089	0.002698766
AT5G24165	0.003392857	-0.008958789	0.015426997	0.002604167
AT5G24170	0.007777778	-0.025048171	0.015426997	0.007494919
AT5G24180	0.008051948	0.00028872	0.013053613	0.007286126
AT5G24190	0.046304348	0.005076866	0.06315427	0.065257353
AT5G24200	0.009678571	0.006864549	0.016128224	0.012602307
AT5G24210	0.007701863	-0.004605011	0.016829452	0.009410696
AT5G24215	0.028571429	-0.001027867	0.034545455	0.022120787
